시도,시군구,읍면동,화재발생(년),화재발생(월),화재발생(일),화재발생(시),화재발생(분),요일,인명피해(명)소계,사망,부상,재산피해소계,화재유형,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,발화관련기기대분류,발화관련기기소분류,장소대분류,장소중분류,장소소분류,차량장소
서울특별시,중구,북창동,2022,12,21,22,52,수,0,0,0,476,"건축,구조물",전기적 요인,기타(전기적요인),"종이,목재,건초등",종이,,,생활서비스,위락시설,유흥주점,
서울특별시,중구,장충동2가,2022,12,22,12,7,목,0,0,0,9,기타(쓰레기 화재등),부주의,가연물 근접방치,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,동대문구,신설동,2022,12,22,22,56,목,0,0,0,4615,"건축,구조물",부주의,가연물 근접방치,"침구,직물류","이불(베개,시트)",,,주거,기타주택,기타 주택,
서울특별시,중구,신당동,2022,12,23,5,55,금,0,0,0,116310,"건축,구조물",미상,미상,미상,미상,미상,미상,생활서비스,오락시설,노래연습장,
서울특별시,서대문구,홍제동,2022,12,23,6,40,금,0,0,0,388,"건축,구조물",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",,,운수자동차시설,"역사,터미널","기타 역사,터미널",
서울특별시,성북구,안암동2가,2022,12,23,11,11,금,0,0,0,9,"건축,구조물",기계적 요인,"오일,연료누설",합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다가구주택,
서울특별시,중구,신당동,2022,12,23,13,32,금,0,0,0,932,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,주거,단독주택,단독주택,
서울특별시,서대문구,창천동,2022,12,23,20,57,금,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,종로구,숭인동,2022,12,24,15,45,토,0,0,0,5,"건축,구조물",미상,미상,"종이,목재,건초등","목재, 합판",,,생활서비스,음식점,한식,
서울특별시,중구,북창동,2022,12,25,3,3,일,0,0,0,5,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,성북구,정릉동,2022,12,25,3,16,일,1,0,1,921,기타(쓰레기 화재등),부주의,가연물 근접방치,"침구,직물류","이불(베개,시트)",,,기타,야외,기타야외,
서울특별시,성북구,정릉동,2022,12,25,6,46,일,0,0,0,11,기타(쓰레기 화재등),부주의,담배꽁초,"종이,목재,건초등",종이,,,기타,야외,쓰레기,
서울특별시,서대문구,대현동,2022,12,25,11,55,일,0,0,0,0,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,종로구,종로6가,2022,12,25,14,52,일,0,0,0,3300,"자동차,철도차량",부주의,기타(부주의),기타,기타,"차량, 선박부품",엔진본체,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,성북구,종암동,2022,12,25,19,40,일,0,0,0,1918,"건축,구조물",부주의,가연물 근접방치,가구,소파,,,생활서비스,일상서비스,부동산 중개업소,
서울특별시,동대문구,답십리동,2022,12,26,21,54,월,0,0,0,45,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,서대문구,연희동,2022,12,26,22,19,월,0,0,0,159,기타(쓰레기 화재등),기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",,,기타,야외,기타야외,
서울특별시,성북구,정릉동,2022,12,27,9,36,화,0,0,0,660,"자동차,철도차량",미상,미상,미상,미상,"차량, 선박부품","기타(차량,선박부품)","자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,동대문구,장안동,2022,12,27,17,14,화,0,0,0,95,"건축,구조물",전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,다세대주택,
서울특별시,성북구,동소문동7가,2022,12,28,2,16,수,0,0,0,17,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,주거,단독주택,다가구주택,
서울특별시,종로구,신문로2가,2022,12,28,13,57,수,0,0,0,107,"건축,구조물",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,,,기타서비스,기타건축물,기타 건축물,
서울특별시,성북구,정릉동,2022,12,28,16,45,수,0,0,0,13214,"건축,구조물",미상,미상,미상,미상,,,주거,단독주택,단독주택,
서울특별시,서대문구,홍제동,2022,12,28,18,42,수,0,0,0,17,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,생활서비스,일상서비스,세탁소,
서울특별시,성북구,동선동3가,2022,12,28,21,46,수,0,0,0,20,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,공동주택,아파트,
서울특별시,서대문구,홍제동,2022,12,29,17,31,목,0,0,0,8321,"건축,구조물",미상,미상,미상,미상,,,주거,공동주택,다세대주택,
서울특별시,중구,충무로4가,2022,12,30,0,16,금,0,0,0,123,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,산업시설,창고시설,기타 창고,
서울특별시,동대문구,제기동,2022,12,30,1,0,금,0,0,0,100,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",전기설비,기타(전기설비),주거,공동주택,다세대주택,
서울특별시,성북구,석관동,2022,12,30,3,4,금,0,0,0,13803,"건축,구조물",미상,미상,미상,미상,,,주거,공동주택,다세대주택,
서울특별시,동대문구,제기동,2022,12,30,6,31,금,0,0,0,100,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,배선/배선기구,전기기기용 전선/코드,"판매,업무시설",판매시설,시장,
서울특별시,중구,만리동2가,2022,12,30,16,28,금,0,0,0,55,"건축,구조물",기계적 요인,"과열, 과부하",식품,튀김유,주방기기,튀김기,생활서비스,음식점,"치킨,족발",
서울특별시,중구,신당동,2022,12,31,5,36,토,0,0,0,9,"건축,구조물",부주의,빨래삶기,"침구,직물류","행주, 기름걸레",,,주거,공동주택,다세대주택,
서울특별시,서대문구,연희동,2022,12,31,9,42,토,0,0,0,498,"건축,구조물",부주의,기타(부주의),"종이,목재,건초등","기타(종이,목재,건초등)",,,주거,단독주택,다가구주택,
서울특별시,성북구,하월곡동,2022,12,31,15,1,토,0,0,0,46,기타(쓰레기 화재등),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",,,기타,야외,기타야외,
